GEO.id,GEO.id2,GEO.display-label,HD01_VD01,HD02_VD01,HD01_VD02,HD02_VD02,HD01_VD03,HD02_VD03,HD01_VD04,HD02_VD04,HD01_VD05,HD02_VD05,HD01_VD06,HD02_VD06,HD01_VD07,HD02_VD07,HD01_VD08,HD02_VD08,HD01_VD09,HD02_VD09,HD01_VD10,HD02_VD10,HD01_VD11,HD02_VD11,HD01_VD12,HD02_VD12,HD01_VD13,HD02_VD13,HD01_VD14,HD02_VD14,HD01_VD15,HD02_VD15,HD01_VD16,HD02_VD16,HD01_VD17,HD02_VD17,HD01_VD18,HD02_VD18,HD01_VD19,HD02_VD19,HD01_VD20,HD02_VD20,HD01_VD21,HD02_VD21,HD01_VD22,HD02_VD22,HD01_VD23,HD02_VD23,HD01_VD24,HD02_VD24,HD01_VD25,HD02_VD25,HD01_VD26,HD02_VD26,HD01_VD27,HD02_VD27,HD01_VD28,HD02_VD28,HD01_VD29,HD02_VD29,HD01_VD30,HD02_VD30,HD01_VD31,HD02_VD31,HD01_VD32,HD02_VD32,HD01_VD33,HD02_VD33,HD01_VD34,HD02_VD34,HD01_VD35,HD02_VD35,HD01_VD36,HD02_VD36,HD01_VD37,HD02_VD37,HD01_VD38,HD02_VD38
1400000US36081077906,36081077906,"Census Tract 779.06, Queens County, New York",3342,388,1712,403,511,292,343,269,168,134,36,42,28,32,8,12,61,52,61,52,0,11,105,86,33,39,72,78,101,92,0,11,101,92,0,11,0,11,0,11,628,230,152,95,476,184,0,11,0,11,0,11,0,11,0,11,0,11,49,65,40,64,9,15,0,11,0,11,0,11,139,117,121,104,18,20
1400000US36081077907,36081077907,"Census Tract 779.07, Queens County, New York",2573,303,1274,280,372,232,287,215,85,61,26,38,16,23,10,16,56,54,37,34,19,22,310,174,227,151,83,60,178,151,60,65,118,99,0,11,0,11,0,11,73,71,10,17,63,62,0,11,0,11,0,11,9,14,9,14,0,11,0,11,0,11,0,11,0,11,0,11,0,11,275,144,211,136,64,64
1400000US36081077908,36081077908,"Census Tract 779.08, Queens County, New York",3892,504,1538,377,445,247,318,221,127,68,30,45,30,45,0,11,0,11,0,11,0,11,272,209,240,208,32,28,981,517,618,385,363,222,76,83,53,80,23,25,211,219,100,102,111,123,0,11,0,11,0,11,13,19,0,11,13,19,51,77,39,58,12,18,167,178,114,120,53,58,108,79,81,67,27,42
1400000US36081078800,36081078800,"Census Tract 788, Queens County, New York",1674,244,1356,224,128,92,63,54,65,58,48,56,48,56,0,11,0,11,0,11,0,11,26,40,26,40,0,11,15,15,15,15,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,26,39,26,39,0,11,0,11,0,11,0,11,0,11,0,11,0,11,75,115,57,87,18,27
1400000US36081079000,36081079000,"Census Tract 790, Queens County, New York",2604,255,2134,244,283,121,157,84,126,70,63,52,31,29,32,30,0,11,0,11,0,11,0,11,0,11,0,11,45,72,12,19,33,53,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,79,67,68,62,11,17
1400000US36081079200,36081079200,"Census Tract 792, Queens County, New York",2349,377,1879,340,179,136,138,98,41,48,64,61,32,43,32,27,0,11,0,11,0,11,0,11,0,11,0,11,216,172,39,36,177,161,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,11,13,5,10,6,9
1400000US36081079300,36081079300,"Census Tract 793, Queens County, New York",0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11
1400000US36081079701,36081079701,"Census Tract 797.01, Queens County, New York",6501,607,851,190,484,413,153,128,331,317,184,150,135,114,49,55,42,50,42,50,0,16,89,50,0,16,89,50,2039,622,729,383,1310,600,234,156,0,16,234,156,2213,482,283,132,1930,452,0,16,0,16,0,16,0,16,0,16,0,16,349,208,127,90,222,157,15,25,0,16,15,25,1,2,0,16,1,2
1400000US36081079702,36081079702,"Census Tract 797.02, Queens County, New York",4743,438,440,183,455,199,160,73,295,158,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,650,384,187,161,463,291,28,32,0,11,28,32,3107,463,350,132,2757,424,30,46,0,11,30,46,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,33,49,33,49,0,11
1400000US36081079900,36081079900,"Census Tract 799, Queens County, New York",3171,435,568,170,533,247,183,114,350,184,42,64,22,34,20,31,0,11,0,11,0,11,0,11,0,11,0,11,287,323,168,238,119,103,52,62,21,31,31,37,1542,377,320,151,1222,310,0,11,0,11,0,11,93,79,30,36,63,71,54,37,25,22,29,26,0,11,0,11,0,11,0,11,0,11,0,11
1400000US36081080301,36081080301,"Census Tract 803.01, Queens County, New York",4539,477,716,248,800,387,216,127,584,383,0,11,0,11,0,11,7,10,7,10,0,11,0,11,0,11,0,11,557,233,213,127,344,185,16,24,0,11,16,24,2334,398,322,134,2012,401,0,11,0,11,0,11,62,41,62,41,0,11,47,47,38,45,9,13,0,11,0,11,0,11,0,11,0,11,0,11
1400000US36081080302,36081080302,"Census Tract 803.02, Queens County, New York",3299,369,668,194,593,306,254,190,339,175,30,49,0,11,30,49,0,11,0,11,0,11,93,105,64,71,29,35,302,186,177,144,125,66,0,11,0,11,0,11,1411,444,658,331,753,251,0,11,0,11,0,11,107,86,63,64,44,54,0,11,0,11,0,11,86,114,43,76,43,57,9,14,9,14,0,11
1400000US36081080900,36081080900,"Census Tract 809, Queens County, New York",6702,672,2807,494,885,386,585,359,300,175,295,207,215,146,80,83,47,56,32,51,15,24,301,247,174,191,127,160,375,200,325,172,50,46,0,16,0,16,0,16,1447,572,240,152,1207,531,0,16,0,16,0,16,51,80,51,80,0,16,27,34,16,25,11,22,0,16,0,16,0,16,467,298,343,275,124,82
1400000US36081081400,36081081400,"Census Tract 814, Queens County, New York",3732,579,2875,591,558,268,375,175,183,168,38,46,14,22,24,27,0,11,0,11,0,11,0,11,0,11,0,11,249,178,156,89,93,111,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,12,18,12,18,0,11
1400000US36081081800,36081081800,"Census Tract 818, Queens County, New York",4221,505,2856,484,726,371,477,271,249,168,39,41,21,28,18,28,5,15,5,15,0,11,0,11,0,11,0,11,305,256,79,90,226,195,2,4,0,11,2,4,38,49,22,26,16,24,19,31,5,8,14,23,0,11,0,11,0,11,45,74,8,13,37,61,98,159,98,159,0,11,88,144,88,144,0,11
1400000US36081083700,36081083700,"Census Tract 837, Queens County, New York",5136,476,802,206,349,260,128,108,221,167,0,16,0,16,0,16,21,32,21,32,0,16,0,16,0,16,0,16,126,80,77,60,49,56,47,52,14,22,33,36,3643,556,706,198,2937,554,0,16,0,16,0,16,78,103,0,16,78,103,70,68,47,37,23,37,0,16,0,16,0,16,0,16,0,16,0,16
1400000US36081083800,36081083800,"Census Tract 838, Queens County, New York",5433,542,3443,583,1249,367,800,267,449,160,21,23,21,23,0,16,0,16,0,16,0,16,19,29,0,16,19,29,605,261,245,146,360,165,0,16,0,16,0,16,66,105,0,16,66,105,0,16,0,16,0,16,0,16,0,16,0,16,30,34,19,30,11,17,0,16,0,16,0,16,0,16,0,16,0,16
1400000US36081084000,36081084000,"Census Tract 840, Queens County, New York",5968,525,3852,437,914,377,635,314,279,144,144,214,144,214,0,16,0,16,0,16,0,16,0,16,0,16,0,16,861,398,496,282,365,201,0,16,0,16,0,16,2,5,0,16,2,5,0,16,0,16,0,16,95,100,69,71,26,40,88,96,59,65,29,33,0,16,0,16,0,16,12,18,0,16,12,18
1400000US36081084500,36081084500,"Census Tract 845, Queens County, New York",4556,510,790,238,764,382,226,146,538,318,145,140,110,114,35,33,0,11,0,11,0,11,23,27,0,11,23,27,73,63,46,46,27,30,207,129,10,15,197,123,2299,500,116,133,2183,457,72,115,0,11,72,115,81,128,81,128,0,11,102,121,86,106,16,26,0,11,0,11,0,11,0,11,0,11,0,11
1400000US36081084601,36081084601,"Census Tract 846.01, Queens County, New York",2637,309,1734,291,718,288,398,179,320,151,19,16,12,13,7,9,18,15,12,13,6,9,0,11,0,11,0,11,80,51,46,31,34,25,0,11,0,11,0,11,19,21,7,12,12,17,5,8,0,11,5,8,0,11,0,11,0,11,14,24,8,14,6,10,30,45,14,22,16,23,0,11,0,11,0,11
1400000US36081084602,36081084602,"Census Tract 846.02, Queens County, New York",1051,323,672,244,215,143,140,99,75,71,0,11,0,11,0,11,0,11,0,11,0,11,6,8,0,11,6,8,154,153,123,114,31,45,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,4,6,4,6,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11
1400000US36081084900,36081084900,"Census Tract 849, Queens County, New York",7351,802,1200,699,879,477,112,102,767,457,0,16,0,16,0,16,0,16,0,16,0,16,0,16,0,16,0,16,326,278,60,87,266,254,161,164,0,16,161,164,4640,799,364,180,4276,781,128,127,48,78,80,74,0,16,0,16,0,16,17,27,0,16,17,27,0,16,0,16,0,16,0,16,0,16,0,16
1400000US36081085300,36081085300,"Census Tract 853, Queens County, New York",4281,557,327,154,150,102,41,47,109,67,0,11,0,11,0,11,0,11,0,11,0,11,73,112,51,80,22,33,132,156,19,30,113,143,233,165,57,70,176,155,3338,595,343,172,2995,576,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,28,31,0,11,28,31
1400000US36081085500,36081085500,"Census Tract 855, Queens County, New York",6454,683,1077,272,1236,451,542,212,694,303,0,16,0,16,0,16,0,16,0,16,0,16,50,49,11,18,39,38,103,96,50,44,53,57,712,391,122,96,590,378,2808,576,223,109,2585,563,0,16,0,16,0,16,357,321,189,139,168,231,111,149,111,149,0,16,0,16,0,16,0,16,0,16,0,16,0,16
1400000US36081085700,36081085700,"Census Tract 857, Queens County, New York",5249,409,589,169,966,204,221,96,745,190,7,13,7,13,0,16,15,20,15,20,0,16,0,16,0,16,0,16,815,329,433,201,382,174,90,73,12,19,78,58,2642,374,298,101,2344,366,0,16,0,16,0,16,33,47,17,24,16,23,58,68,40,44,18,27,0,16,0,16,0,16,34,38,34,38,0,16
1400000US36081085900,36081085900,"Census Tract 859, Queens County, New York",4921,465,952,462,250,191,52,49,198,160,7,12,0,16,7,12,0,16,0,16,0,16,170,118,47,61,123,90,171,174,23,35,148,154,27,32,0,16,27,32,3226,646,493,206,2733,622,0,16,0,16,0,16,0,16,0,16,0,16,65,76,27,43,38,62,41,50,13,21,28,33,12,19,12,19,0,16
1400000US36081086100,36081086100,"Census Tract 861, Queens County, New York",2074,251,287,94,259,122,98,62,161,97,0,11,0,11,0,11,5,7,0,11,5,7,29,24,19,20,10,14,5,9,5,9,0,11,69,51,0,11,69,51,1339,277,174,68,1165,280,0,11,0,11,0,11,77,44,27,25,50,33,4,7,4,7,0,11,0,11,0,11,0,11,0,11,0,11,0,11
1400000US36081086300,36081086300,"Census Tract 863, Queens County, New York",6191,691,376,205,717,500,282,248,435,315,33,40,33,40,0,16,0,16,0,16,0,16,66,63,12,20,54,59,603,301,152,167,451,260,944,418,258,170,686,323,3238,633,261,127,2977,600,0,16,0,16,0,16,55,76,0,16,55,76,87,81,0,16,87,81,72,119,0,16,72,119,0,16,0,16,0,16
1400000US36081086400,36081086400,"Census Tract 864, Queens County, New York",2743,238,1359,215,1021,230,536,151,485,140,0,11,0,11,0,11,0,11,0,11,0,11,75,57,45,33,30,35,214,99,138,77,76,46,0,11,0,11,0,11,61,63,28,45,33,33,0,11,0,11,0,11,0,11,0,11,0,11,11,16,5,7,6,8,0,11,0,11,0,11,2,4,0,11,2,4
1400000US36081086500,36081086500,"Census Tract 865, Queens County, New York",4493,426,527,227,238,214,56,57,182,229,0,11,0,11,0,11,0,11,0,11,0,11,198,220,12,19,186,217,75,79,48,45,27,42,933,336,64,54,869,334,2392,455,201,103,2191,427,0,11,0,11,0,11,92,107,40,61,52,59,23,27,23,27,0,11,15,25,15,25,0,11,0,11,0,11,0,11
1400000US36081086900,36081086900,"Census Tract 869, Queens County, New York",1930,219,170,92,235,151,0,11,235,151,0,11,0,11,0,11,0,11,0,11,0,11,11,33,4,12,7,21,25,37,15,23,10,14,197,87,21,18,176,82,1274,229,113,60,1161,229,0,11,0,11,0,11,0,11,0,11,0,11,18,25,4,7,14,21,0,11,0,11,0,11,0,11,0,11,0,11
1400000US36081087100,36081087100,"Census Tract 871, Queens County, New York",2089,257,828,199,416,165,173,102,243,118,0,11,0,11,0,11,0,11,0,11,0,11,14,22,14,22,0,11,33,41,7,9,26,41,10,16,5,8,5,9,782,178,124,65,658,173,0,11,0,11,0,11,0,11,0,11,0,11,6,9,6,9,0,11,0,11,0,11,0,11,0,11,0,11,0,11
1400000US36081088400,36081088400,"Census Tract 884, Queens County, New York",7022,898,4474,773,830,452,474,252,356,272,0,16,0,16,0,16,0,16,0,16,0,16,269,259,129,119,140,145,1403,608,1091,507,312,158,0,16,0,16,0,16,30,46,0,16,30,46,0,16,0,16,0,16,16,25,16,25,0,16,0,16,0,16,0,16,0,16,0,16,0,16,0,16,0,16,0,16
1400000US36081088901,36081088901,"Census Tract 889.01, Queens County, New York",10227,1150,2859,646,1795,747,1095,597,700,324,0,18,0,18,0,18,0,18,0,18,0,18,251,215,227,191,24,38,304,183,65,71,239,149,1002,628,93,94,909,577,3818,978,724,306,3094,880,0,18,0,18,0,18,106,141,27,44,79,132,8,73,4,36,4,38,35,53,0,18,35,53,49,80,26,42,23,38
1400000US36081089200,36081089200,"Census Tract 892, Queens County, New York",7565,915,5674,635,377,299,284,215,93,96,14,24,14,24,0,16,14,25,14,25,0,16,0,16,0,16,0,16,1377,652,816,460,561,249,0,16,0,16,0,16,72,87,17,27,55,63,0,16,0,16,0,16,15,25,0,16,15,25,0,16,0,16,0,16,0,16,0,16,0,16,22,37,22,37,0,16
1400000US36081090700,36081090700,"Census Tract 907, Queens County, New York",1137,207,514,142,102,120,65,79,37,55,0,11,0,11,0,11,0,11,0,11,0,11,1,5,1,5,0,11,188,122,57,47,131,87,77,125,0,11,77,125,207,134,75,74,132,98,0,11,0,11,0,11,35,55,0,11,35,55,0,11,0,11,0,11,13,21,13,21,0,11,0,11,0,11,0,11
1400000US36081091601,36081091601,"Census Tract 916.01, Queens County, New York",3753,450,3667,452,0,11,0,11,0,11,0,11,0,11,0,11,9,14,9,14,0,11,0,11,0,11,0,11,63,48,55,46,8,12,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,14,21,14,21,0,11
1400000US36081091602,36081091602,"Census Tract 916.02, Queens County, New York",0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11
1400000US36081091800,36081091800,"Census Tract 918, Queens County, New York",7,11,3,6,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,4,6,4,6,0,11
1400000US36081091900,36081091900,"Census Tract 919, Queens County, New York",5832,489,1821,331,1892,424,702,246,1190,295,16,16,5,12,11,11,11,11,5,10,6,11,102,123,21,32,81,92,97,79,64,63,33,32,340,209,36,39,304,205,1412,415,393,201,1019,313,23,39,0,16,23,39,112,156,12,17,100,154,0,16,0,16,0,16,0,16,0,16,0,16,6,13,6,13,0,16
1400000US36081092200,36081092200,"Census Tract 922, Queens County, New York",1864,217,1637,186,26,41,26,41,0,11,0,11,0,11,0,11,6,9,6,9,0,11,67,57,36,36,31,27,71,49,55,50,16,14,15,23,5,8,10,15,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,42,35,35,28,7,10
1400000US36081092500,36081092500,"Census Tract 925, Queens County, New York",3607,446,1147,352,1363,444,528,188,835,368,21,33,21,33,0,11,0,11,0,11,0,11,133,121,80,90,53,52,198,162,77,68,121,143,106,135,0,11,106,135,528,252,177,108,351,158,0,11,0,11,0,11,59,70,59,70,0,11,0,11,0,11,0,11,52,86,0,11,52,86,0,11,0,11,0,11
1400000US36081092800,36081092800,"Census Tract 928, Queens County, New York",3285,342,3097,367,20,32,20,32,0,11,0,11,0,11,0,11,0,11,0,11,0,11,103,89,95,87,8,16,59,64,59,64,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,6,11,6,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11
1400000US36081092900,36081092900,"Census Tract 929, Queens County, New York",6329,581,1620,413,2494,745,752,369,1742,636,0,16,0,16,0,16,39,47,10,15,29,40,0,16,0,16,0,16,360,375,75,86,285,363,124,111,32,43,92,75,1669,661,291,197,1378,576,0,16,0,16,0,16,23,41,12,21,11,20,0,16,0,16,0,16,0,16,0,16,0,16,0,16,0,16,0,16
1400000US36081093401,36081093401,"Census Tract 934.01, Queens County, New York",3484,472,2869,381,263,162,146,96,117,124,15,18,10,14,5,9,27,37,27,37,0,11,169,174,143,170,26,42,31,30,31,30,0,11,7,13,0,11,7,13,70,96,20,29,50,67,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,6,13,0,11,6,13,27,26,23,24,4,9
1400000US36081093402,36081093402,"Census Tract 934.02, Queens County, New York",4096,330,3129,378,249,154,165,114,84,75,18,23,18,23,0,11,75,68,60,62,15,18,207,98,91,95,116,101,249,191,229,174,20,33,0,11,0,11,0,11,43,60,22,29,21,30,0,11,0,11,0,11,51,83,0,11,51,83,0,11,0,11,0,11,0,11,0,11,0,11,75,55,29,26,46,38
1400000US36081093800,36081093800,"Census Tract 938, Queens County, New York",4903,562,3744,527,654,253,343,155,311,200,88,77,57,55,31,34,15,14,15,14,0,16,165,120,40,65,125,101,131,90,111,88,20,22,14,20,0,16,14,20,89,60,60,67,29,23,0,16,0,16,0,16,0,16,0,16,0,16,0,16,0,16,0,16,3,7,3,7,0,16,0,16,0,16,0,16
1400000US36081093900,36081093900,"Census Tract 939, Queens County, New York",4520,623,1542,401,1074,458,533,231,541,318,0,11,0,11,0,11,17,17,11,14,6,10,31,36,31,36,0,11,149,104,86,85,63,57,334,122,16,25,318,123,1077,380,409,175,668,311,0,11,0,11,0,11,156,150,129,145,27,41,14,21,0,11,14,21,0,11,0,11,0,11,126,187,97,152,29,36
1400000US36081094201,36081094201,"Census Tract 942.01, Queens County, New York",3139,374,1617,323,989,246,648,194,341,143,35,57,35,57,0,11,15,22,15,22,0,11,347,235,156,116,191,174,22,24,13,20,9,14,0,11,0,11,0,11,23,37,16,25,7,12,0,11,0,11,0,11,11,23,11,23,0,11,0,11,0,11,0,11,0,11,0,11,0,11,80,90,71,87,9,17
1400000US36081094202,36081094202,"Census Tract 942.02, Queens County, New York",4483,394,2919,407,883,302,682,269,201,119,102,104,90,102,12,19,0,11,0,11,0,11,8,14,8,14,0,11,115,96,115,96,0,11,0,11,0,11,0,11,214,186,138,157,76,90,0,11,0,11,0,11,122,135,122,135,0,11,89,110,43,47,46,72,0,11,0,11,0,11,31,43,31,43,0,11
1400000US36081094203,36081094203,"Census Tract 942.03, Queens County, New York",5446,540,3025,635,765,304,531,226,234,186,158,158,126,145,32,33,0,16,0,16,0,16,1137,324,433,216,704,233,61,78,44,75,17,25,0,16,0,16,0,16,239,285,89,105,150,182,0,16,0,16,0,16,0,16,0,16,0,16,0,16,0,16,0,16,0,16,0,16,0,16,61,61,31,36,30,49
1400000US36081094500,36081094500,"Census Tract 945, Queens County, New York",3638,399,1803,333,569,271,371,195,198,181,0,11,0,11,0,11,0,11,0,11,0,11,81,53,65,53,16,24,596,221,332,130,264,141,22,33,0,11,22,33,452,211,134,78,318,176,0,11,0,11,0,11,46,72,21,32,25,40,44,49,9,14,35,39,25,34,0,11,25,34,0,11,0,11,0,11
1400000US36081094700,36081094700,"Census Tract 947, Queens County, New York",2516,236,703,138,1017,231,359,105,658,208,0,11,0,11,0,11,15,22,11,21,4,8,66,54,56,41,10,15,211,125,76,67,135,82,66,42,32,24,34,22,298,135,100,63,198,110,0,11,0,11,0,11,11,17,11,17,0,11,17,18,9,14,8,12,112,79,31,35,81,67,0,11,0,11,0,11
1400000US36081095400,36081095400,"Census Tract 954, Queens County, New York",4942,561,3751,535,574,304,283,149,291,256,23,35,2,10,21,34,5,9,5,9,0,16,94,94,69,88,25,35,188,171,109,116,79,69,0,16,0,16,0,16,132,141,86,97,46,51,0,16,0,16,0,16,32,50,32,50,0,16,10,15,10,15,0,16,0,16,0,16,0,16,133,105,133,105,0,16
1400000US36081096400,36081096400,"Census Tract 964, Queens County, New York",4507,512,3024,487,1066,281,715,241,351,150,14,20,7,14,7,14,0,11,0,11,0,11,142,123,37,33,105,94,60,58,42,40,18,27,7,14,0,11,7,14,102,113,73,80,29,46,0,11,0,11,0,11,9,13,9,13,0,11,10,21,10,21,0,11,0,11,0,11,0,11,73,82,73,82,0,11
1400000US36081097202,36081097202,"Census Tract 972.02, Queens County, New York",2615,280,1792,255,490,219,187,77,303,186,76,46,53,32,23,19,0,11,0,11,0,11,31,49,0,11,31,49,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,6,9,6,9,0,11,0,11,0,11,0,11,220,142,195,129,25,27
1400000US36081097203,36081097203,"Census Tract 972.03, Queens County, New York",6273,780,3847,770,1891,517,1316,435,575,256,150,187,136,179,14,23,0,16,0,16,0,16,80,120,80,120,0,16,192,200,172,164,20,51,0,16,0,16,0,16,0,16,0,16,0,16,38,59,18,28,20,31,15,27,15,27,0,16,0,16,0,16,0,16,0,16,0,16,0,16,60,59,60,59,0,16
1400000US36081097204,36081097204,"Census Tract 972.04, Queens County, New York",3628,469,2485,487,865,236,415,175,450,202,41,50,20,21,21,33,11,17,11,17,0,11,14,18,4,9,10,16,52,37,19,20,33,26,6,12,0,11,6,12,19,28,0,11,19,28,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,135,111,96,75,39,62
1400000US36081097300,36081097300,"Census Tract 973, Queens County, New York",1735,204,1062,211,88,51,54,37,34,29,0,11,0,11,0,11,4,7,4,7,0,11,80,60,22,20,58,45,394,141,302,138,92,32,23,28,0,11,23,28,80,63,34,25,46,43,0,11,0,11,0,11,0,11,0,11,0,11,4,7,4,7,0,11,0,11,0,11,0,11,0,11,0,11,0,11
1400000US36081098100,36081098100,"Census Tract 981, Queens County, New York",2212,221,1051,230,261,135,138,70,123,78,10,12,4,8,6,9,0,11,0,11,0,11,64,51,24,25,40,40,394,152,233,134,161,63,62,52,37,36,25,23,284,176,129,84,155,113,0,11,0,11,0,11,10,15,0,11,10,15,45,42,29,29,16,18,23,35,23,35,0,11,8,9,3,5,5,7
1400000US36081098700,36081098700,"Census Tract 987, Queens County, New York",2374,211,1392,224,98,70,64,49,34,31,0,11,0,11,0,11,25,22,6,8,19,17,109,70,29,34,80,61,498,152,269,85,229,89,68,88,0,11,68,88,111,68,58,45,53,35,0,11,0,11,0,11,44,70,0,11,44,70,0,11,0,11,0,11,29,25,25,22,4,5,0,11,0,11,0,11
1400000US36081099100,36081099100,"Census Tract 991, Queens County, New York",5759,450,3227,527,664,303,517,300,147,106,12,20,12,20,0,16,15,24,15,24,0,16,139,103,125,100,14,22,801,257,591,208,210,115,345,282,97,114,248,195,556,203,323,150,233,120,0,16,0,16,0,16,0,16,0,16,0,16,0,16,0,16,0,16,0,16,0,16,0,16,0,16,0,16,0,16
1400000US36081099200,36081099200,"Census Tract 992, Queens County, New York",4069,397,2517,453,1116,409,650,313,466,202,59,87,0,11,59,87,73,89,46,69,27,28,132,88,63,60,69,54,29,37,21,33,8,16,8,16,0,11,8,16,12,19,12,19,0,11,8,14,8,14,0,11,0,11,0,11,0,11,0,11,0,11,0,11,106,91,86,75,20,17,9,15,0,11,9,15
1400000US36081099701,36081099701,"Census Tract 997.01, Queens County, New York",2535,294,1359,230,347,239,233,156,114,116,0,11,0,11,0,11,8,13,8,13,0,11,113,109,93,94,20,32,165,107,149,104,16,18,216,217,92,110,124,114,244,104,41,38,203,81,0,11,0,11,0,11,76,102,69,101,7,12,7,12,0,11,7,12,0,11,0,11,0,11,0,11,0,11,0,11
1400000US36081099703,36081099703,"Census Tract 997.03, Queens County, New York",3721,382,2369,332,164,136,155,136,9,14,9,14,9,14,0,11,9,15,9,15,0,11,152,198,51,68,101,132,310,166,246,151,64,54,480,299,203,165,277,165,131,79,53,51,78,66,0,11,0,11,0,11,18,28,18,28,0,11,25,45,25,45,0,11,0,11,0,11,0,11,54,53,54,53,0,11
1400000US36081099704,36081099704,"Census Tract 997.04, Queens County, New York",6657,654,3734,544,611,372,525,298,86,106,14,23,14,23,0,16,31,49,31,49,0,16,98,69,70,52,28,45,588,329,378,270,210,161,662,302,266,129,396,255,607,377,307,255,300,260,0,16,0,16,0,16,41,63,41,63,0,16,194,313,0,16,194,313,0,16,0,16,0,16,77,101,77,101,0,16
1400000US36081099705,36081099705,"Census Tract 997.05, Queens County, New York",2262,457,853,226,161,90,155,92,6,28,0,11,0,11,0,11,48,79,24,40,24,39,26,43,10,16,16,27,549,428,393,375,156,82,460,219,145,91,315,180,138,112,59,36,79,96,0,11,0,11,0,11,8,14,8,14,0,11,11,16,11,16,0,11,0,11,0,11,0,11,8,13,8,13,0,11
1400000US36081099801,36081099801,"Census Tract 998.01, Queens County, New York",7242,695,5448,735,1392,468,847,317,545,269,31,54,31,54,0,16,6,12,6,12,0,16,92,137,0,16,92,137,81,108,71,107,10,12,11,16,0,16,11,16,55,82,17,28,38,54,0,16,0,16,0,16,58,94,17,29,41,65,0,16,0,16,0,16,65,61,26,26,39,55,3,7,0,16,3,7
1400000US36081099802,36081099802,"Census Tract 998.02, Queens County, New York",4953,713,2866,624,795,421,363,296,432,277,117,140,54,67,63,101,0,16,0,16,0,16,722,150,54,76,668,141,8,17,8,17,0,16,0,16,0,16,0,16,0,16,0,16,0,16,0,16,0,16,0,16,0,16,0,16,0,16,0,16,0,16,0,16,0,16,0,16,0,16,445,364,186,142,259,259
1400000US36081099900,36081099900,"Census Tract 999, Queens County, New York",0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11
1400000US36081100801,36081100801,"Census Tract 1008.01, Queens County, New York",2099,279,1511,268,223,137,164,116,59,54,166,109,130,88,36,41,21,25,21,25,0,11,5,9,5,9,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,6,9,6,9,0,11,0,11,0,11,0,11,167,88,135,73,32,30
