,w_geocode,h_geocode,S000,SA01,SA02,SA03,SE01,SE02,SE03,SI01,SI02,SI03,createdate,origin_lat,origin_lon,origin_county,dest_lat,dest_lon,dest_county,linestring
3618413,360610080001001,360470523001002,1,0,1,0,1,0,0,0,0,1,20170919,40.710552,-73.95683609999999,"Kings County, NY",40.7501289,-73.9759602,"New York County, NY","LINESTRING(-73.95683609999999 40.710552, -73.9759602 40.7501289)"
6527365,361031352091026,361031232024025,1,0,1,0,0,1,0,0,0,1,20170919,40.7045425,-73.4136895,"Suffolk County, NY",40.814091999999995,-73.245263,"Suffolk County, NY","LINESTRING(-73.4136895 40.7045425, -73.245263 40.814091999999995)"
3338360,360610048006001,360810007004007,1,0,1,0,0,0,1,0,0,1,20170919,40.7435409,-73.9525638,"Queens County, NY",40.7340421,-73.9821329,"New York County, NY","LINESTRING(-73.9525638 40.7435409, -73.9821329 40.7340421)"
5917217,360850020021017,360471162002002,1,0,1,0,0,1,0,0,0,1,20170919,40.670024,-73.88544300000001,"Kings County, NY",40.601609499999995,-74.07060229999999,"Richmond County, NY","LINESTRING(-73.88544300000001 40.670024, -74.07060229999999 40.601609499999995)"
6640886,361031467052041,361031228022008,1,1,0,0,0,1,0,0,0,1,20170919,40.738080700000005,-73.3171033,"Suffolk County, NY",40.7203217,-73.3071382,"Suffolk County, NY","LINESTRING(-73.3171033 40.738080700000005, -73.3071382 40.7203217)"
4631386,360610222002000,360610181006001,1,1,0,0,0,1,0,0,1,0,20170919,40.793100700000004,-73.9669944,"New York County, NY",40.808707500000004,-73.9466594,"New York County, NY","LINESTRING(-73.9669944 40.793100700000004, -73.9466594 40.808707500000004)"
2673291,360594082007000,361031352091042,1,0,1,0,0,0,1,0,0,1,20170919,40.8201482,-73.2393993,"Suffolk County, NY",40.7243359,-73.5639869,"Nassau County, NY","LINESTRING(-73.2393993 40.8201482, -73.5639869 40.7243359)"
3700099,360610084002002,360470472001000,1,0,1,0,1,0,0,1,0,0,20170919,40.6277225,-73.9838234,"Kings County, NY",40.751329600000005,-73.9845613,"New York County, NY","LINESTRING(-73.9838234 40.6277225, -73.9845613 40.751329600000005)"
6760625,361031586081000,361031465001019,1,0,0,1,1,0,0,0,0,1,20170919,40.7536088,-73.1733761,"Suffolk County, NY",40.825087599999996,-73.1094598,"Suffolk County, NY","LINESTRING(-73.1733761 40.7536088, -73.1094598 40.825087599999996)"
2004895,360471522003008,360470001003002,1,0,1,0,0,0,1,0,0,1,20170919,40.70115870000001,-73.9921355,"Kings County, NY",40.642331,-73.96595,"Kings County, NY","LINESTRING(-73.9921355 40.70115870000001, -73.96595 40.642331)"
4418006,360610137003000,360610171002000,2,0,2,0,0,1,1,0,0,2,20170919,40.7863924,-73.9770161,"New York County, NY",40.766108,-73.9825266,"New York County, NY","LINESTRING(-73.9770161 40.7863924, -73.9825266 40.766108)"
2498356,360593031013023,360594118003011,1,0,1,0,0,0,1,0,0,1,20170919,40.660950299999996,-73.68219140000001,"Nassau County, NY",40.7575928,-73.6900109,"Nassau County, NY","LINESTRING(-73.68219140000001 40.660950299999996, -73.6900109 40.7575928)"
5347628,360810033001004,360470071003000,3,2,1,0,0,0,3,0,3,0,20170919,40.6829093,-73.9889227,"Kings County, NY",40.7510274,-73.93849499999999,"Queens County, NY","LINESTRING(-73.9889227 40.6829093, -73.93849499999999 40.7510274)"
4538960,360610166002001,360810500002000,1,0,1,0,0,0,1,0,0,1,20170919,40.7122123,-73.7663734,"Queens County, NY",40.7890313,-73.9475808,"New York County, NY","LINESTRING(-73.7663734 40.7122123, -73.9475808 40.7890313)"
2999860,360610007001015,360810693002002,2,0,1,1,0,1,1,0,0,2,20170919,40.7281045,-73.86499029999999,"Queens County, NY",40.7047844,-74.0061909,"New York County, NY","LINESTRING(-73.86499029999999 40.7281045, -74.0061909 40.7047844)"
5500821,360810283004001,361190050021002,1,0,1,0,0,0,1,0,0,1,20170919,40.9664565,-73.81471450000001,"Westchester County, NY",40.74864229999999,-73.8845862,"Queens County, NY","LINESTRING(-73.81471450000001 40.9664565, -73.8845862 40.74864229999999)"
5651351,360810695001002,360810481003001,1,0,0,1,1,0,0,0,0,1,20170919,40.7410946,-73.8838631,"Queens County, NY",40.7262537,-73.86617790000001,"Queens County, NY","LINESTRING(-73.8838631 40.7410946, -73.86617790000001 40.7262537)"
2866566,360595185011009,360810583002001,1,0,0,1,0,1,0,0,1,0,20170919,40.702141499999996,-73.8980837,"Queens County, NY",40.775732,-73.5567566,"Nassau County, NY","LINESTRING(-73.8980837 40.702141499999996, -73.5567566 40.775732)"
3643389,360610082001000,360810071002000,1,0,1,0,0,0,1,0,0,1,20170919,40.7698875,-73.92501999999999,"Queens County, NY",40.752131,-73.9787223,"New York County, NY","LINESTRING(-73.92501999999999 40.7698875, -73.9787223 40.752131)"
3038154,360610009001017,360595181002005,1,1,0,0,0,0,1,0,0,1,20170919,40.8492963,-73.5240265,"Nassau County, NY",40.7028854,-74.009835,"New York County, NY","LINESTRING(-73.5240265 40.8492963, -74.009835 40.7028854)"
5437855,360810179002009,360810365001001,1,1,0,0,1,0,0,0,0,1,20170919,40.760426700000004,-73.86466949999999,"Queens County, NY",40.7446146,-73.9312235,"Queens County, NY","LINESTRING(-73.86466949999999 40.760426700000004, -73.9312235 40.7446146)"
424612,360050392002001,360050204003000,1,1,0,0,0,1,0,0,0,1,20170919,40.842001200000006,-73.85015,"Bronx County, NY",40.8827631,-73.8640983,"Bronx County, NY","LINESTRING(-73.85015 40.842001200000006, -73.8640983 40.8827631)"
1565966,360470129011001,360470728001007,1,1,0,0,1,0,0,0,1,0,20170919,40.6293681,-73.92748590000001,"Kings County, NY",40.683737799999996,-73.97779009999999,"Kings County, NY","LINESTRING(-73.92748590000001 40.6293681, -73.97779009999999 40.683737799999996)"
1454663,360470018001036,360610016001004,1,0,0,1,1,0,0,1,0,0,20170919,40.7153883,-73.99536579999999,"New York County, NY",40.6441825,-74.0259596,"Kings County, NY","LINESTRING(-73.99536579999999 40.7153883, -74.0259596 40.6441825)"
363918,360050274012000,360050451011000,1,0,1,0,1,0,0,0,0,1,20170919,40.8989578,-73.86432640000001,"Bronx County, NY",40.8472817,-73.8206624,"Bronx County, NY","LINESTRING(-73.86432640000001 40.8989578, -73.8206624 40.8472817)"
2737204,360594120005020,360595200024011,1,0,1,0,0,0,1,1,0,0,20170919,40.738638200000004,-73.47723540000001,"Nassau County, NY",40.656102399999995,-73.6662976,"Nassau County, NY","LINESTRING(-73.47723540000001 40.738638200000004, -73.6662976 40.656102399999995)"
3214936,360610033001003,360810106001000,1,0,1,0,0,1,0,0,0,1,20170919,40.688829399999996,-73.8259321,"Queens County, NY",40.7182963,-74.00449990000001,"New York County, NY","LINESTRING(-73.8259321 40.688829399999996, -74.00449990000001 40.7182963)"
5596668,360810508001008,360595207001002,1,0,1,0,0,0,1,0,0,1,20170919,40.712170799999996,-73.46000959999999,"Nassau County, NY",40.707347799999994,-73.7546713,"Queens County, NY","LINESTRING(-73.46000959999999 40.712170799999996, -73.7546713 40.707347799999994)"
5476220,360810240002005,360810330001009,1,0,1,0,0,0,1,0,0,1,20170919,40.6717782,-73.7582882,"Queens County, NY",40.7026385,-73.8010651,"Queens County, NY","LINESTRING(-73.7582882 40.6717782, -73.8010651 40.7026385)"
1939662,360470838002001,361031457014006,1,1,0,0,0,0,1,0,0,1,20170919,40.8140563,-73.2140344,"Suffolk County, NY",40.6406396,-73.9345284,"Kings County, NY","LINESTRING(-73.2140344 40.8140563, -73.9345284 40.6406396)"
5783815,360810991003007,360810991004007,1,1,0,0,0,0,1,1,0,0,20170919,40.788272,-73.80636059999999,"Queens County, NY",40.7898556,-73.79645759999998,"Queens County, NY","LINESTRING(-73.80636059999999 40.788272, -73.79645759999998 40.7898556)"
4113048,360610111001001,360050420002001,1,1,0,0,1,0,0,0,0,1,20170919,40.8928569,-73.85936629999999,"Bronx County, NY",40.7543838,-73.9937147,"New York County, NY","LINESTRING(-73.85936629999999 40.8928569, -73.9937147 40.7543838)"
2432519,360593013001005,360594157003026,1,0,1,0,1,0,0,0,0,1,20170919,40.6627242,-73.50715100000001,"Nassau County, NY",40.8398998,-73.69312430000001,"Nassau County, NY","LINESTRING(-73.50715100000001 40.6627242, -73.69312430000001 40.8398998)"
3346984,360610049001010,360810262001009,1,1,0,0,1,0,0,0,1,0,20170919,40.6894846,-73.7945782,"Queens County, NY",40.722605200000004,-73.99973270000001,"New York County, NY","LINESTRING(-73.7945782 40.6894846, -73.99973270000001 40.722605200000004)"
3622395,360610080001002,361190121022002,1,1,0,0,1,0,0,0,0,1,20170919,41.12234229999999,-73.7739876,"Westchester County, NY",40.7495105,-73.97640899999999,"New York County, NY","LINESTRING(-73.7739876 41.12234229999999, -73.97640899999999 40.7495105)"
5318816,360810001001065,360810540001001,1,0,1,0,0,0,1,1,0,0,20170919,40.713591799999996,-73.7459902,"Queens County, NY",40.7404564,-73.9434251,"Queens County, NY","LINESTRING(-73.7459902 40.713591799999996, -73.9434251 40.7404564)"
3489581,360610063004000,360050151001000,1,0,1,0,1,0,0,0,0,1,20170919,40.833944200000005,-73.8973552,"Bronx County, NY",40.7332245,-73.99773309999999,"New York County, NY","LINESTRING(-73.8973552 40.833944200000005, -73.99773309999999 40.7332245)"
7209262,361190089015006,361190051003005,1,0,1,0,0,0,1,0,0,1,20170919,40.95752279999999,-73.81144240000002,"Westchester County, NY",41.035379799999994,-73.7663018,"Westchester County, NY","LINESTRING(-73.81144240000002 40.95752279999999, -73.7663018 41.035379799999994)"
2490681,360593028001000,361031232011052,1,1,0,0,0,1,0,0,0,1,20170919,40.7114495,-73.4197944,"Suffolk County, NY",40.7554796,-73.6965589,"Nassau County, NY","LINESTRING(-73.4197944 40.7114495, -73.6965589 40.7554796)"
6376439,361031122061042,360610043003006,1,0,1,0,0,0,1,1,0,0,20170919,40.722492100000004,-73.995587,"New York County, NY",40.7588426,-73.4058571,"Suffolk County, NY","LINESTRING(-73.995587 40.722492100000004, -73.4058571 40.7588426)"
5416669,360810149002000,360810562001012,1,1,0,0,0,0,1,0,1,0,20170919,40.7233114,-73.7347315,"Queens County, NY",40.7622202,-73.9158728,"Queens County, NY","LINESTRING(-73.7347315 40.7233114, -73.9158728 40.7622202)"
6617363,361031466051042,361031466131022,1,0,1,0,0,0,1,0,0,1,20170919,40.798243299999996,-73.0753499,"Suffolk County, NY",40.7878801,-73.11937540000001,"Suffolk County, NY","LINESTRING(-73.0753499 40.798243299999996, -73.11937540000001 40.7878801)"
3158969,360610029003001,360470420002004,1,0,1,0,0,0,1,0,0,1,20170919,40.6084211,-73.9666444,"Kings County, NY",40.716086700000005,-73.9977387,"New York County, NY","LINESTRING(-73.9666444 40.6084211, -73.9977387 40.716086700000005)"
6506330,361031351012030,360595216013005,1,1,0,0,1,0,0,0,0,1,20170919,40.6901315,-73.4516281,"Nassau County, NY",40.84451129999999,-73.29019029999999,"Suffolk County, NY","LINESTRING(-73.4516281 40.6901315, -73.29019029999999 40.84451129999999)"
5409938,360810142021007,360593027002021,1,0,1,0,0,0,1,0,0,1,20170919,40.741955,-73.698246,"Nassau County, NY",40.7003081,-73.8161944,"Queens County, NY","LINESTRING(-73.698246 40.741955, -73.8161944 40.7003081)"
7248395,361190097032023,361190050012027,1,0,0,1,0,0,1,0,0,1,20170919,40.978887799999995,-73.8028185,"Westchester County, NY",40.991671200000006,-73.7460343,"Westchester County, NY","LINESTRING(-73.8028185 40.978887799999995, -73.7460343 40.991671200000006)"
6053510,360870121011003,360870121032005,1,0,1,0,0,1,0,0,0,1,20170919,41.1174966,-74.0726711,"Rockland County, NY",41.1337598,-74.076274,"Rockland County, NY","LINESTRING(-74.0726711 41.1174966, -74.076274 41.1337598)"
3052476,360610013001000,360470007002000,1,0,0,1,0,0,1,0,0,1,20170919,40.692374900000004,-73.9959088,"Kings County, NY",40.7116289,-74.01237440000001,"New York County, NY","LINESTRING(-73.9959088 40.692374900000004, -74.01237440000001 40.7116289)"
2650843,360594073012002,360811435002001,1,0,1,0,0,0,1,1,0,0,20170919,40.752914200000006,-73.76642340000001,"Queens County, NY",40.727091200000004,-73.6097252,"Nassau County, NY","LINESTRING(-73.76642340000001 40.752914200000006, -73.6097252 40.727091200000004)"
4645908,360610240001002,360050406001002,1,0,1,0,0,0,1,0,0,1,20170919,40.887492,-73.8555653,"Bronx County, NY",40.7900812,-73.926574,"New York County, NY","LINESTRING(-73.8555653 40.887492, -73.926574 40.7900812)"
310866,360050167002007,360610171005001,1,0,0,1,0,0,1,0,0,1,20170919,40.7869735,-73.98034270000001,"New York County, NY",40.841178899999996,-73.90378100000001,"Bronx County, NY","LINESTRING(-73.98034270000001 40.7869735, -73.90378100000001 40.841178899999996)"
1657101,360470251001000,360470243001002,1,1,0,0,0,1,0,0,0,1,20170919,40.6885552,-73.953075,"Kings County, NY",40.6896875,-73.9497517,"Kings County, NY","LINESTRING(-73.953075 40.6885552, -73.9497517 40.6896875)"
2547073,360593042021007,360850208043014,1,0,1,0,0,0,1,1,0,0,20170919,40.5317249,-74.1958375,"Richmond County, NY",40.7661454,-73.5558803,"Nassau County, NY","LINESTRING(-74.1958375 40.5317249, -73.5558803 40.7661454)"
2510976,360593036001018,360595194001003,1,0,0,1,0,0,1,0,1,0,20170919,40.7698331,-73.51156280000001,"Nassau County, NY",40.749775899999996,-73.64040250000001,"Nassau County, NY","LINESTRING(-73.51156280000001 40.7698331, -73.64040250000001 40.749775899999996)"
6321102,361031113001000,361031121031014,1,1,0,0,0,1,0,0,0,1,20170919,40.8378345,-73.29327940000002,"Suffolk County, NY",40.8700599,-73.3784836,"Suffolk County, NY","LINESTRING(-73.29327940000002 40.8378345, -73.3784836 40.8700599)"
2576446,360594060012000,360594162012046,1,0,1,0,0,0,1,0,0,1,20170919,40.602925299999995,-73.6488098,"Nassau County, NY",40.70394829999999,-73.6505512,"Nassau County, NY","LINESTRING(-73.6488098 40.602925299999995, -73.6505512 40.70394829999999)"
2734122,360594119013007,360594113022008,1,0,0,1,1,0,0,0,0,1,20170919,40.6312391,-73.720344,"Nassau County, NY",40.6562221,-73.6843441,"Nassau County, NY","LINESTRING(-73.720344 40.6312391, -73.6843441 40.6562221)"
1677289,360470293002000,360810001001008,1,0,1,0,0,0,1,0,0,1,20170919,40.7457084,-73.956303,"Queens County, NY",40.6880313,-73.93157,"Kings County, NY","LINESTRING(-73.956303 40.7457084, -73.93157 40.6880313)"
5612233,360810557002006,360850097002009,1,1,0,0,0,1,0,0,0,1,20170919,40.6401356,-74.112258,"Richmond County, NY",40.6975295,-73.89667920000001,"Queens County, NY","LINESTRING(-74.112258 40.6401356, -73.89667920000001 40.6975295)"
2955643,360595216012016,361031233013000,2,2,0,0,0,2,0,0,0,2,20170919,40.695996799999996,-73.4185473,"Suffolk County, NY",40.6785167,-73.455072,"Nassau County, NY","LINESTRING(-73.4185473 40.695996799999996, -73.455072 40.6785167)"
4580053,360610188001000,360050233021001,1,0,0,1,1,0,0,0,0,1,20170919,40.8485062,-73.9046542,"Bronx County, NY",40.7981216,-73.93540809999999,"New York County, NY","LINESTRING(-73.9046542 40.8485062, -73.93540809999999 40.7981216)"
2775561,360594142022004,360594142023008,1,0,0,1,1,0,0,0,0,1,20170919,40.662284299999996,-73.58303070000001,"Nassau County, NY",40.6638067,-73.58987409999999,"Nassau County, NY","LINESTRING(-73.58303070000001 40.662284299999996, -73.58987409999999 40.6638067)"
3831380,360610094001010,360610153002000,2,1,0,1,1,0,1,0,0,2,20170919,40.7755443,-73.98128759999999,"New York County, NY",40.7541306,-73.9793637,"New York County, NY","LINESTRING(-73.98128759999999 40.7755443, -73.9793637 40.7541306)"
6082884,360870131004009,360870114011025,1,1,0,0,0,0,1,1,0,0,20170919,41.1424933,-74.0112195,"Rockland County, NY",41.0919161,-73.9190651,"Rockland County, NY","LINESTRING(-74.0112195 41.1424933, -73.9190651 41.0919161)"
392410,360050309002000,360870116033012,1,1,0,0,1,0,0,0,0,1,20170919,41.095482000000004,-74.09669670000001,"Rockland County, NY",40.9015981,-73.91094129999999,"Bronx County, NY","LINESTRING(-74.09669670000001 41.095482000000004, -73.91094129999999 40.9015981)"
3837240,360610094001013,360810743001001,1,0,1,0,0,1,0,0,1,0,20170919,40.7336093,-73.84864909999999,"Queens County, NY",40.752948700000005,-73.9785792,"New York County, NY","LINESTRING(-73.84864909999999 40.7336093, -73.9785792 40.752948700000005)"
3158044,360610029002002,360610189001001,1,0,1,0,0,1,0,0,1,0,20170919,40.7973598,-73.9614822,"New York County, NY",40.7163656,-73.9985413,"New York County, NY","LINESTRING(-73.9614822 40.7973598, -73.9985413 40.7163656)"
4254627,360610119001002,360610115001000,6,1,5,0,1,0,5,0,0,6,20170919,40.757504100000006,-73.9914186,"New York County, NY",40.7575217,-73.98579529999999,"New York County, NY","LINESTRING(-73.9914186 40.757504100000006, -73.98579529999999 40.7575217)"
2631395,360594073011034,360595200015023,1,0,1,0,0,0,1,0,0,1,20170919,40.750136700000006,-73.4906575,"Nassau County, NY",40.7437486,-73.58982519999999,"Nassau County, NY","LINESTRING(-73.4906575 40.750136700000006, -73.58982519999999 40.7437486)"
2986182,360610007001008,360610110002000,1,0,1,0,0,0,1,0,0,1,20170919,40.7632725,-73.9638645,"New York County, NY",40.7068646,-74.0112578,"New York County, NY","LINESTRING(-73.9638645 40.7632725, -74.0112578 40.7068646)"
5806122,360811157002007,360593016003001,1,0,0,1,1,0,0,0,0,1,20170919,40.8157175,-73.68539129999999,"Nassau County, NY",40.765792299999994,-73.8147058,"Queens County, NY","LINESTRING(-73.68539129999999 40.8157175, -73.8147058 40.765792299999994)"
2975854,360610007001001,360810690002004,1,0,0,1,1,0,0,0,0,1,20170919,40.658939000000004,-73.7519276,"Queens County, NY",40.7082356,-74.01054140000001,"New York County, NY","LINESTRING(-73.7519276 40.658939000000004, -74.01054140000001 40.7082356)"
410418,360050361003002,360050151001000,1,1,0,0,0,1,0,0,1,0,20170919,40.833944200000005,-73.8973552,"Bronx County, NY",40.84060039999999,-73.8790662,"Bronx County, NY","LINESTRING(-73.8973552 40.833944200000005, -73.8790662 40.84060039999999)"
2971858,360610007001000,360850114022004,1,0,1,0,0,0,1,0,0,1,20170919,40.5792984,-74.1075936,"Richmond County, NY",40.7086545,-74.01011240000001,"New York County, NY","LINESTRING(-74.1075936 40.5792984, -74.01011240000001 40.7086545)"
3500045,360610065001004,360810440003010,1,0,1,0,0,0,1,0,0,1,20170919,40.7016336,-73.7827173,"Queens County, NY",40.730883,-73.9975896,"New York County, NY","LINESTRING(-73.7827173 40.7016336, -73.9975896 40.730883)"
3741729,360610090001000,360470482001000,1,0,1,0,1,0,0,0,0,1,20170919,40.635726399999996,-73.9685324,"Kings County, NY",40.7525336,-73.9716928,"New York County, NY","LINESTRING(-73.9685324 40.635726399999996, -73.9716928 40.7525336)"
5695871,360810737001000,360470610022001,1,0,0,1,1,0,0,0,0,1,20170919,40.5775289,-73.9562535,"Kings County, NY",40.720591600000006,-73.8438386,"Queens County, NY","LINESTRING(-73.9562535 40.5775289, -73.8438386 40.720591600000006)"
1807932,360470526001001,360470956002001,1,1,0,0,0,1,0,0,0,1,20170919,40.637755299999995,-73.9076041,"Kings County, NY",40.638833399999996,-73.96728990000001,"Kings County, NY","LINESTRING(-73.9076041 40.637755299999995, -73.96728990000001 40.638833399999996)"
1484897,360470035002000,360470385004000,1,0,0,1,0,1,0,0,0,1,20170919,40.6865235,-73.92510809999999,"Kings County, NY",40.686823,-73.9749632,"Kings County, NY","LINESTRING(-73.92510809999999 40.6865235, -73.9749632 40.686823)"
4438849,360610137006001,360610077001000,6,1,5,0,0,0,6,0,0,6,20170919,40.738795200000006,-74.0012848,"New York County, NY",40.7633091,-73.9797878,"New York County, NY","LINESTRING(-74.0012848 40.738795200000006, -73.9797878 40.7633091)"
